,slug,bucketMonthly,sum
2608,thales,2023-11-01,6295.0
2609,third-web,2022-06-01,13.0
2610,third-web,2022-07-01,16.0
2611,third-web,2022-08-01,43.0
2612,third-web,2022-09-01,246.0
2613,third-web,2022-10-01,26.0
2614,third-web,2022-11-01,12.0
2615,third-web,2022-12-01,2.0
2616,third-web,2023-01-01,39.0
2617,third-web,2023-02-01,159.0
2618,third-web,2023-03-01,216.0
2619,third-web,2023-04-01,213.0
2620,third-web,2023-05-01,74.0
2621,third-web,2023-06-01,155.0
2622,third-web,2023-07-01,187.0
2623,third-web,2023-08-01,18363.0
2624,third-web,2023-09-01,312.0
2625,third-web,2023-10-01,253.0
2626,third-web,2023-11-01,88.0
2627,threshold-network,2023-04-01,6.0
2628,threshold-network,2023-05-01,19.0
2629,threshold-network,2023-06-01,19.0
2630,threshold-network,2023-07-01,242.0
2631,threshold-network,2023-08-01,576.0
2632,threshold-network,2023-09-01,205.0
2633,threshold-network,2023-10-01,246.0
2634,threshold-network,2023-11-01,61.0
2635,tide-protocol-fiveelementslabs,2023-02-01,5.0
2636,tide-protocol-fiveelementslabs,2023-03-01,14.0
2637,tide-protocol-fiveelementslabs,2023-04-01,5.0
2638,tide-protocol-fiveelementslabs,2023-05-01,2.0
2639,tide-protocol-fiveelementslabs,2023-06-01,2.0
2640,tide-protocol-fiveelementslabs,2023-07-01,3.0
2641,tide-protocol-fiveelementslabs,2023-08-01,3.0
2642,tide-protocol-fiveelementslabs,2023-09-01,12.0
2643,tide-protocol-fiveelementslabs,2023-10-01,10.0
2644,tipcc,2022-03-01,21.0
2645,transit-finance,2022-11-01,50.0
2646,transit-finance,2022-12-01,29.0
2647,transit-finance,2023-01-01,104.0
2648,transit-finance,2023-02-01,687.0
2649,transit-finance,2023-03-01,1242.0
2650,transit-finance,2023-04-01,837.0
2651,transit-finance,2023-05-01,1104.0
2652,transit-finance,2023-06-01,672.0
2653,transit-finance,2023-07-01,388.0
2654,transit-finance,2023-08-01,427.0
2655,transit-finance,2023-09-01,492.0
2656,transit-finance,2023-10-01,303.0
2657,transit-finance,2023-11-01,82.0
2658,umbra,2021-12-01,1.0
2659,umbra,2022-03-01,15.0
2660,umbra,2022-04-01,471.0
2661,umbra,2022-05-01,1433.0
2662,umbra,2022-06-01,3928.0
2663,umbra,2022-07-01,1224.0
2664,umbra,2022-08-01,1224.0
2665,umbra,2022-09-01,1488.0
2666,umbra,2022-10-01,1738.0
2667,umbra,2022-11-01,4281.0
2668,umbra,2022-12-01,4417.0
2669,umbra,2023-01-01,3624.0
2670,umbra,2023-02-01,3263.0
2671,umbra,2023-03-01,4097.0
2672,umbra,2023-04-01,11108.0
2673,umbra,2023-05-01,5573.0
2674,umbra,2023-06-01,5739.0
2675,umbra,2023-07-01,4561.0
2676,umbra,2023-08-01,3393.0
2677,umbra,2023-09-01,4935.0
2678,umbra,2023-10-01,4924.0
2679,umbra,2023-11-01,662.0
2680,uniswap,2021-11-01,6.0
2681,uniswap,2021-12-01,17156.0
2682,uniswap,2022-01-01,20107.0
2683,uniswap,2022-02-01,18277.0
2684,uniswap,2022-03-01,30184.0
2685,uniswap,2022-04-01,55861.0
2686,uniswap,2022-05-01,60432.0
2687,uniswap,2022-06-01,141747.0
2688,uniswap,2022-07-01,110937.0
2689,uniswap,2022-08-01,161395.0
2690,uniswap,2022-09-01,252794.0
2691,uniswap,2022-10-01,322108.0
2692,uniswap,2022-11-01,473748.0
2693,uniswap,2022-12-01,688990.0
2694,uniswap,2023-01-01,616459.0
2695,uniswap,2023-02-01,231684.0
2696,uniswap,2023-03-01,217037.0
2697,uniswap,2023-04-01,188467.0
2698,uniswap,2023-05-01,127327.0
2699,uniswap,2023-06-01,158230.0
2700,uniswap,2023-07-01,219099.0
2701,uniswap,2023-08-01,162704.0
2702,uniswap,2023-09-01,130586.0
2703,uniswap,2023-10-01,81369.0
2704,uniswap,2023-11-01,8758.0
2705,unlock-protocol,2021-11-01,5.0
2706,unlock-protocol,2021-12-01,38.0
2707,unlock-protocol,2022-01-01,15.0
2708,unlock-protocol,2022-02-01,15.0
2709,unlock-protocol,2022-03-01,7.0
2710,unlock-protocol,2022-04-01,11.0
2711,unlock-protocol,2022-05-01,18.0
2712,unlock-protocol,2022-06-01,15.0
2713,unlock-protocol,2022-07-01,12.0
2714,unlock-protocol,2022-08-01,17.0
2715,unlock-protocol,2022-09-01,17.0
2716,unlock-protocol,2022-10-01,4.0
2717,unlock-protocol,2022-12-01,5.0
2718,unlock-protocol,2023-01-01,10.0
2719,unlock-protocol,2023-02-01,17.0
2720,unlock-protocol,2023-03-01,8.0
2721,unlock-protocol,2023-04-01,14.0
2722,unlock-protocol,2023-05-01,8.0
2723,unlock-protocol,2023-06-01,14.0
2724,unlock-protocol,2023-07-01,18.0
2725,unlock-protocol,2023-08-01,15.0
2726,unlock-protocol,2023-09-01,28.0
2727,unlock-protocol,2023-10-01,12.0
2728,unlock-protocol,2023-11-01,3.0
2729,velodrome,2022-06-01,197250.0
2730,velodrome,2022-07-01,302717.0
2731,velodrome,2022-08-01,457482.0
2732,velodrome,2022-09-01,346159.0
2733,velodrome,2022-10-01,351385.0
2734,velodrome,2022-11-01,373856.0
2735,velodrome,2022-12-01,485630.0
2736,velodrome,2023-01-01,437177.0
2737,velodrome,2023-02-01,242924.0
2738,velodrome,2023-03-01,298851.0
2739,velodrome,2023-04-01,231161.0
2740,velodrome,2023-05-01,143745.0
2741,velodrome,2023-06-01,232215.0
2742,velodrome,2023-07-01,329941.0
2743,velodrome,2023-08-01,399951.0
2744,velodrome,2023-09-01,390792.0
2745,velodrome,2023-10-01,205512.0
2746,velodrome,2023-11-01,32339.0
2747,vesper,2023-02-01,3.0
2748,vesper,2023-04-01,2522.0
2749,vesper,2023-05-01,1623.0
2750,vesper,2023-06-01,4635.0
2751,vesper,2023-07-01,2545.0
2752,vesper,2023-08-01,1776.0
2753,vesper,2023-09-01,1281.0
2754,vesper,2023-10-01,1017.0
2755,vesper,2023-11-01,168.0
2756,via-protocol,2022-11-01,498.0
2757,via-protocol,2022-12-01,10340.0
2758,via-protocol,2023-01-01,1668.0
2759,via-protocol,2023-02-01,783.0
2760,via-protocol,2023-03-01,1329.0
2761,via-protocol,2023-04-01,2531.0
2762,via-protocol,2023-05-01,102.0
2763,warden-swap,2022-04-01,1765.0
2764,warden-swap,2022-05-01,4832.0
2765,warden-swap,2022-06-01,7402.0
2766,warden-swap,2022-07-01,4397.0
2767,warden-swap,2022-08-01,4080.0
2768,warden-swap,2022-09-01,2519.0
2769,warden-swap,2022-10-01,2429.0
2770,warden-swap,2022-11-01,1284.0
2771,warden-swap,2022-12-01,779.0
2772,warden-swap,2023-01-01,665.0
2773,warden-swap,2023-02-01,872.0
2774,warden-swap,2023-03-01,893.0
2775,warden-swap,2023-04-01,551.0
2776,warden-swap,2023-05-01,343.0
2777,warden-swap,2023-06-01,361.0
2778,warden-swap,2023-07-01,145.0
2779,warden-swap,2023-08-01,632.0
2780,warden-swap,2023-09-01,640.0
2781,warden-swap,2023-10-01,482.0
2782,warden-swap,2023-11-01,43.0
2783,we-piggy,2021-11-01,1938.0
2784,we-piggy,2021-12-01,2451.0
2785,we-piggy,2022-01-01,1900.0
2786,we-piggy,2022-02-01,832.0
2787,we-piggy,2022-03-01,1652.0
2788,we-piggy,2022-04-01,835.0
2789,we-piggy,2022-05-01,675.0
2790,we-piggy,2022-06-01,1513.0
2791,we-piggy,2022-07-01,548.0
2792,we-piggy,2022-08-01,4411.0
2793,we-piggy,2022-09-01,3023.0
2794,we-piggy,2022-10-01,1268.0
2795,we-piggy,2022-11-01,1069.0
2796,we-piggy,2022-12-01,428.0
2797,we-piggy,2023-01-01,684.0
2798,we-piggy,2023-02-01,1103.0
2799,we-piggy,2023-03-01,950.0
2800,we-piggy,2023-04-01,483.0
2801,we-piggy,2023-05-01,277.0
2802,we-piggy,2023-06-01,354.0
2803,we-piggy,2023-07-01,550.0
2804,we-piggy,2023-08-01,532.0
2805,we-piggy,2023-09-01,287.0
2806,we-piggy,2023-10-01,493.0
2807,we-piggy,2023-11-01,156.0
2808,wido,2023-03-01,1.0
2809,wido,2023-04-01,9.0
2810,wido,2023-05-01,560.0
2811,wido,2023-06-01,1503.0
2812,wido,2023-07-01,9068.0
2813,wido,2023-08-01,5220.0
2814,wido,2023-09-01,3313.0
2815,wido,2023-10-01,906.0
2816,wido,2023-11-01,37.0
2817,worldcoin,2023-07-01,392800.0
2818,worldcoin,2023-08-01,1779687.0
2819,worldcoin,2023-09-01,385422.0
2820,worldcoin,2023-10-01,406855.0
2821,worldcoin,2023-11-01,98333.0
2822,wormhole,2022-07-01,4.0
2823,wormhole,2023-01-01,2.0
2824,wormhole,2023-02-01,173.0
2825,wormhole,2023-03-01,890.0
2826,wormhole,2023-04-01,683.0
2827,wormhole,2023-05-01,272.0
2828,wormhole,2023-06-01,197.0
2829,wormhole,2023-07-01,551.0
2830,wormhole,2023-08-01,7180.0
2831,wormhole,2023-09-01,1056.0
2832,wormhole,2023-10-01,303.0
2833,wormhole,2023-11-01,133.0
2834,wtfacademy,2023-07-01,3.0
2835,x-dao,2022-02-01,8.0
2836,x-dao,2022-03-01,1.0
2837,x-dao,2022-04-01,11.0
2838,x-dao,2022-05-01,44.0
2839,x-dao,2022-06-01,28.0
2840,x-dao,2022-07-01,10.0
2841,x-dao,2022-08-01,4.0
2842,x-dao,2022-10-01,4.0
2843,x-dao,2022-12-01,1.0
2844,x-dao,2023-01-01,11.0
2845,x-dao,2023-02-01,8.0
2846,x-dao,2023-03-01,5.0
2847,x-dao,2023-04-01,2.0
2848,x-dao,2023-05-01,6.0
2849,x-dao,2023-06-01,15.0
2850,x-dao,2023-07-01,9.0
2851,x-dao,2023-08-01,2.0
2852,x-dao,2023-09-01,12.0
2853,x-dao,2023-10-01,2.0
2854,x-dao,2023-11-01,1.0
2855,x-token,2022-03-01,15.0
2856,x-token,2022-04-01,5.0
2857,x-token,2022-05-01,12.0
2858,x-token,2022-07-01,4.0
2859,x-token,2022-09-01,2.0
2860,x-token,2022-10-01,10.0
2861,x-token,2023-01-01,11.0
2862,x-token,2023-02-01,2.0
2863,x-token,2023-04-01,1.0
2864,x-token,2023-05-01,8.0
2865,xen-crypto-faircrypto,2022-12-01,2.0
2866,xen-crypto-faircrypto,2023-01-01,3.0
2867,xen-crypto-faircrypto,2023-02-01,1.0
2868,xen-crypto-faircrypto,2023-03-01,2.0
2869,xen-crypto-faircrypto,2023-04-01,2.0
2870,xen-crypto-faircrypto,2023-09-01,80195.0
2871,xen-crypto-faircrypto,2023-10-01,106398.0
2872,xen-crypto-faircrypto,2023-11-01,25695.0
2873,yearn,2022-08-01,30.0
2874,yearn,2022-09-01,16.0
2875,yearn,2022-10-01,12.0
2876,yearn,2022-11-01,9.0
2877,yearn,2022-12-01,6.0
2878,yearn,2023-01-01,23.0
2879,yearn,2023-02-01,27.0
2880,yearn,2023-03-01,63.0
2881,yearn,2023-04-01,14.0
2882,yearn,2023-05-01,2147.0
2883,yearn,2023-06-01,15899.0
2884,yearn,2023-07-01,24006.0
2885,yearn,2023-08-01,17993.0
2886,yearn,2023-09-01,7466.0
2887,yearn,2023-10-01,4918.0
2888,yearn,2023-11-01,689.0
2889,yokifinance,2023-09-01,6.0
2890,zerion,2022-03-01,396.0
2891,zerion,2022-04-01,1866.0
2892,zerion,2022-05-01,5202.0
2893,zerion,2022-06-01,6097.0
2894,zerion,2022-07-01,3166.0
2895,zerion,2022-08-01,2785.0
2896,zerion,2022-09-01,3363.0
2897,zerion,2022-10-01,4977.0
2898,zerion,2022-11-01,6000.0
2899,zerion,2022-12-01,4550.0
2900,zerion,2023-01-01,4969.0
2901,zerion,2023-02-01,6843.0
2902,zerion,2023-03-01,7504.0
2903,zerion,2023-04-01,6933.0
2904,zerion,2023-05-01,5854.0
2905,zerion,2023-06-01,9168.0
2906,zerion,2023-07-01,6125.0
2907,zerion,2023-08-01,8314.0
2908,zerion,2023-09-01,5359.0
2909,zerion,2023-10-01,3207.0
2910,zerion,2023-11-01,861.0
2911,zeroex,2021-12-01,54.0
2912,zeroex,2022-01-01,2519.0
2913,zeroex,2022-02-01,4110.0
2914,zeroex,2022-03-01,9901.0
2915,zeroex,2022-04-01,14447.0
2916,zeroex,2022-05-01,24666.0
2917,zeroex,2022-06-01,40770.0
2918,zeroex,2022-07-01,27402.0
2919,zeroex,2022-08-01,22483.0
2920,zeroex,2022-09-01,22262.0
2921,zeroex,2022-10-01,14557.0
2922,zeroex,2022-11-01,2.0
2923,zeroex,2022-12-01,4823.0
2924,zeroex,2023-01-01,14329.0
2925,zeroex,2023-02-01,20180.0
2926,zeroex,2023-03-01,70871.0
2927,zeroex,2023-04-01,34351.0
2928,zeroex,2023-05-01,43417.0
2929,zeroex,2023-06-01,127832.0
2930,zeroex,2023-07-01,211007.0
2931,zeroex,2023-08-01,78566.0
2932,zeroex,2023-09-01,67963.0
2933,zeroex,2023-10-01,38005.0
2934,zeroex,2023-11-01,6791.0
2935,zonicapp,2023-02-01,3664.0
2936,zonicapp,2023-03-01,1601.0
2937,zonicapp,2023-04-01,470.0
2938,zonicapp,2023-05-01,178.0
2939,zonicapp,2023-06-01,200.0
2940,zonicapp,2023-07-01,219.0
2941,zonicapp,2023-08-01,165.0
2942,zonicapp,2023-09-01,298.0
2943,zonicapp,2023-10-01,136.0
2944,zonicapp,2023-11-01,56.0
2945,zora,2023-05-01,13.0
2946,zora,2023-06-01,134.0
2947,zora,2023-07-01,1008.0
2948,zora,2023-08-01,1004.0
2949,zora,2023-09-01,575.0
2950,zora,2023-10-01,203.0
2951,zora,2023-11-01,37.0
